acceptedTaxonID,dwc:class,dwc:family,dwc:genus,dwc:infraspecificEpithet,dwc:kingdom,dwc:nameAccordingToID,dwc:nameAccordingToTitle,dwc:order,dwc:phylum,dwc:scientificName,dwc:scientificNameAuthorship,dwc:specificEpithet,dwc:subgenus,dwc:taxonRank,dwc:vernacularName,gbif:division,gbif:form,gbif:infraclass,gbif:infradivision,gbif:infrakingdom,gbif:infraorder,gbif:infraphylum,gbif:parvdivision,gbif:section,gbif:subclass,gbif:subdivision,gbif:subfamily,gbif:subform,gbif:subkingdom,gbif:suborder,gbif:subphylum,gbif:subsection,gbif:subspecies,gbif:subtribe,gbif:subvariety,gbif:superclass,gbif:superdivision,gbif:superfamily,gbif:superorder,gbif:superphylum,gbif:tribe,gbif:variety,speciesGroup,taxonID,taxonProtocolCategory,taxonTypeCode
AEDABO,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes aboriginis,"Dyar, 1917",aboriginis,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDABO,target,MOSQUITO
AEDABS,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes abserratus,"(Felt and Young, 1904)",abserratus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDABS,target,MOSQUITO
AEDAEG,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes aegypti,"(Linnaeus, 1762)",aegypti,Stegomyia,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDAEG,target,MOSQUITO
AEDAEG1,Insecta,Culicidae,Aedes,aegypti,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes aegypti aegypti,"(Linnaeus, 1762)",aegypti,Stegomyia,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDAEG1,target,MOSQUITO
AEDAEG2,Insecta,Culicidae,Aedes,formosus,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes aegypti formosus,"(Walker, 1848)",aegypti,Stegomyia,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDAEG2,target,MOSQUITO
AEDALB,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes albopictus,"(Skuse, 1895)",albopictus,Stegomyia,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDALB,target,MOSQUITO
AEDALO,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes aloponotum,"Dyar, 1917",aloponotum,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDALO,target,MOSQUITO
AEDAMA,Insecta,Culicidae,Aedes,,Animalia,https:// doi.org/10.1371/journal.pone.0217694,"Ortega-Morales, A.I., T.J. Zavortink, J.A. Garza-Hernandez, Q.K. Siller-Rodriguez, I. Fernandez-Salas. 2019. The mosquitoes (Diptera:Culicidae) of Nuevo Leon, Mexico, with descriptions of two new spcies. PLoS ONE 14(8) e0217694.",Diptera,Arthropoda,Aedes amateuri,Ortega and Zavortink,amateuri,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDAMA,target,MOSQUITO
AEDATA,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes atactavittatus,"Arnell, 1976",atactavittatus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDATA,target,MOSQUITO
AEDATL,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes atlanticus,"Dyar and Knab, 1906",atlanticus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDATL,target,MOSQUITO
AEDATR,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes atropalpus,"(Coquillett, 1902)",atropalpus,Georgecraigius,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDATR,target,MOSQUITO
AEDAUR,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes aurifer,"(Coquillett, 1903)",aurifer,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDAUR,target,MOSQUITO
AEDBAH,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes bahamensis,"Berlin, 1969",bahamensis,Howardina,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDBAH,target,MOSQUITO
AEDBIC,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes bicristatus,"Thurman and Winkler, 1950",bicristatus,Rusticoidus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDBIC,target,MOSQUITO
AEDBIM,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes bimaculatus,"(Coquillett, 1902)",bimaculatus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDBIM,target,MOSQUITO
AEDBRE,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes brelandi,"Zavortink, 1972",brelandi,Protomacleaya,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDBRE,target,MOSQUITO
AEDBUR,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes burgeri,"Zavortink, 1972",burgeri,Protomacleaya,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDBUR,target,MOSQUITO
AEDCAM,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes campestris,"Dyar and Knab, 1907",campestris,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDCAM,target,MOSQUITO
AEDCAN,Insecta,Culicidae,Aedes,mathesoni,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes canadensis mathesoni,"Middlekauff, 1944",canadensis,,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDCAN,target,MOSQUITO
AEDCAN1,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes cantator,"(Coquillett, 1903)",cantator,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDCAN1,target,MOSQUITO
AEDCAN2,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes canadensis,"(Theobald, 1901)",canadensis,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDCAN2,target,MOSQUITO
AEDCAN3,Insecta,Culicidae,Aedes,canadensis,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes canadensis canadensis,"(Theobald, 1901)",canadensis,,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDCAN3,target,MOSQUITO
AEDCAS,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes caspius,"(Pallas, 1771)",caspius,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDCAS,target,MOSQUITO
AEDCAS1,Insecta,Culicidae,Aedes,caspius,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes caspius caspius,"(Pallas, 1771)",caspius,Ochlerotatus,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDCAS1,target,MOSQUITO
AEDCAT,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes cataphylla,"Dyar, 1916",cataphylla,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDCAT,target,MOSQUITO
AEDCIN,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes cinereus,"Meigen, 1818",cinereus,Aedes,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDCIN,target,MOSQUITO
AEDCLI,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes clivis,"Lanzaro and Eldridge, 1992",clivis,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDCLI,target,MOSQUITO
AEDCOM,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes communis,"(de Geer, 1776)",communis,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDCOM,target,MOSQUITO
AEDCON,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes condolescens,"Dyar and Knab, 1907",condolescens,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDCON,target,MOSQUITO
AEDDAH,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes dahlae,"(Nielsen, 2009)",dahlae,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDDAH,target,MOSQUITO
AEDDEC,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes decticus,"Howard, Dyar and Knab, 1917",decticus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDDEC,target,MOSQUITO
AEDDES,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes deserticola,"Zavortink, 1970",deserticola,Jarnellius,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDDES,target,MOSQUITO
AEDDET,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes detritus,"Haliday, 1833",detritus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDDET,target,MOSQUITO
AEDDIA,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes diantaeus,"Howard, Dyar and Knab, 1913",diantaeus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDDIA,target,MOSQUITO
AEDDOR,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes dorsalis,"(Meigen, 1830)",dorsalis,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDDOR,target,MOSQUITO
AEDDUP,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes dupreei,"(Coquillett, 1904)",dupreei,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDDUP,target,MOSQUITO
AEDEPA,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes epactius,"(Dyar and Knab, 1908)",epactius,Georgecraigius,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDEPA,target,MOSQUITO
AEDEUE,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes euedes,"Howard, Dyar and Knab, 1913",euedes,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDEUE,target,MOSQUITO
AEDEXC,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes excrucians,"(Walker, 1856)",excrucians,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDEXC,target,MOSQUITO
AEDFIT,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes fitchii,"(Felt and Young, 1904)",fitchii,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDFIT,target,MOSQUITO
AEDFLA,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes flavescens,"(Müller, 1764)",flavescens,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDFLA,target,MOSQUITO
AEDFUL,Insecta,Culicidae,Aedes,pallens,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes fulvus pallens,"Ross, 1943",fulvus,,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDFUL,target,MOSQUITO
AEDFUL1,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes fulvus,"(Wiedemann, 1828)",fulvus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDFUL1,target,MOSQUITO
AEDFUL2,Insecta,Culicidae,Aedes,fulvus,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes fulvus fulvus,"(Wiedemann, 1828)",fulvus,Ochlerotatus,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDFUL2,target,MOSQUITO
AEDGRO,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes grossbecki,"Dyar and Knab, 1906",grossbecki,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDGRO,target,MOSQUITO
AEDHEN,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes hendersoni,"Cockerell, 1918",hendersoni,Protomacleaya,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDHEN,target,MOSQUITO
AEDHEX,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes hexodontus,"Dyar, 1916",hexodontus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDHEX,target,MOSQUITO
AEDIMP,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes impiger,"(Walker, 1848)",impiger,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDIMP,target,MOSQUITO
AEDIMP1,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes implicatus,"Vockeroth, 1954",implicatus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDIMP1,target,MOSQUITO
AEDIMP2,Insecta,Culicidae,Aedes,impiger,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes impiger impiger,"(Walker, 1848)",impiger,Ochlerotatus,subspecies,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDIMP2,target,MOSQUITO
AEDINC,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes increpitus,"Dyar, 1916",increpitus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDINC,target,MOSQUITO
AEDINF,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes infirmatus,"Dyar and Knab, 1906",infirmatus,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDINF,target,MOSQUITO
AEDINT,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes intrudens,"Dyar, 1919",intrudens,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDINT,target,MOSQUITO
AEDJAP,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes japonicus,"(Theobald, 1901)",japonicus,Hulecoeteomyia,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDJAP,target,MOSQUITO
AEDKOM,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes kompi,"Vargas and Downs, 1950",kompi,Protomacleaya,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDKOM,target,MOSQUITO
AEDMED,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes mediovittatus,"(Coquillett, 1906)",mediovittatus,Gymnometopa,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDMED,target,MOSQUITO
AEDMEL,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes melanimon,"Dyar, 1924",melanimon,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDMEL,target,MOSQUITO
AEDMER,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes mercurator,"Dyar, 1920",mercurator,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDMER,target,MOSQUITO
AEDMIT,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes mitchellae,"(Dyar, 1905)",mitchellae,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDMIT,target,MOSQUITO
AEDMON,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes monticola,"Belkin and McDonald, 1957",monticola,Jarnellius,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDMON,target,MOSQUITO
AEDMUE,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes muelleri,"Dyar, 1920",muelleri,Lewnielsenius,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDMUE,target,MOSQUITO
AEDNEV,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes nevadensis,"Chapman and Barr, 1964",nevadensis,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDNEV,target,MOSQUITO
AEDNIG,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes nigromaculis,"(Ludlow, 1906)",nigromaculis,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDNIG,target,MOSQUITO
AEDNIG1,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes nigripes,"(Zetterstedt, 1838)",nigripes,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDNIG1,target,MOSQUITO
AEDNIP,Insecta,Culicidae,Aedes,,Animalia,isbn: 9781421438146,"Wilkerson, R. C., Linton, Y.-M. and Strickman, D. 2021. Mosquitoes of the World. John Hopkins University Press, Baltimore.",Diptera,Arthropoda,Aedes niphadopsis,"Dyar and Knab, 1918",niphadopsis,Ochlerotatus,species,,,,,,,,,,,,,Culicinae,,,,,,,,,,,,,,Aedini,,,AEDNIP,target,MOSQUITO
