neon_taxonID,neon_lookup_group,is_biorepo_mapped,biorepo_tid,scientificName_biorepo,taxonRank_biorepo,verbatimScientificName_biorepo_map,biorepo_organism,biorepo_kingdom,biorepo_subkingdom,biorepo_division,biorepo_subdivision,biorepo_superclass,biorepo_class,biorepo_subclass,biorepo_order,biorepo_suborder,biorepo_superfamily,biorepo_family,biorepo_subfamily,biorepo_tribe,biorepo_subtribe,biorepo_genus,biorepo_subgenus,biorepo_section,biorepo_subsection,biorepo_species,biorepo_subspecies,biorepo_variety,biorepo_subvariety,biorepo_form,biorepo_subform,biorepo_cultivated,biorepo_complex/group
AEDIMP1,MOSQUITO,True,80879,Aedes implicatus,,Aedes implicatus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes implicatus,,,,,,,
AEDIMP2,MOSQUITO,True,145777,Aedes impiger impiger,,Aedes impiger impiger,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes impiger,Aedes impiger impiger,,,,,,
AEDINC,MOSQUITO,True,80876,Aedes increpitus,,Aedes increpitus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes increpitus,,,,,,,
AEDINF,MOSQUITO,True,80880,Aedes infirmatus,,Aedes infirmatus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes infirmatus,,,,,,,
AEDINT,MOSQUITO,True,80883,Aedes intrudens,,Aedes intrudens,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes intrudens,,,,,,,
AEDJAP,MOSQUITO,True,80855,Aedes japonicus,,Aedes japonicus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes japonicus,,,,,,,
AEDKOM,MOSQUITO,True,80890,Aedes kompi,,Aedes kompi,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes kompi,,,,,,,
AEDMED,MOSQUITO,True,80895,Aedes mediovittatus,,Aedes mediovittatus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes mediovittatus,,,,,,,
AEDMEL,MOSQUITO,True,80888,Aedes melanimon,,Aedes melanimon,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes melanimon,,,,,,,
AEDMER,MOSQUITO,True,80808,Aedes mercurator,,Aedes mercurator,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes mercurator,,,,,,,
AEDMIT,MOSQUITO,True,80903,Aedes mitchellae,,Aedes mitchellae,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes mitchellae,,,,,,,
AEDMON,MOSQUITO,True,80904,Aedes monticola,,Aedes monticola,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes monticola,,,,,,,
AEDMUE,MOSQUITO,True,80884,Aedes muelleri,,Aedes muelleri,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes muelleri,,,,,,,
AEDNEV,MOSQUITO,True,80907,Aedes nevadensis,,Aedes nevadensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes nevadensis,,,,,,,
AEDNIG,MOSQUITO,True,80909,Aedes nigromaculis,,Aedes nigromaculis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes nigromaculis,,,,,,,
AEDNIG1,MOSQUITO,True,80881,Aedes nigripes,,Aedes nigripes,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes nigripes,,,,,,,
AEDNIP,MOSQUITO,True,80910,Aedes niphadopsis,,Aedes niphadopsis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes niphadopsis,,,,,,,
AEDNOC,MOSQUITO,True,145779,Aedes vexans nocturnus,,Aedes vexans nocturnus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes vexans,Aedes vexans nocturnus,,,,,,
AEDNOT,MOSQUITO,True,132250,Aedes notoscriptus,,Aedes notoscriptus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,Aedes (Rampamyia),,,Aedes notoscriptus,,,,,,,
AEDOBT,MOSQUITO,True,80913,Aedes obturbator,,Aedes obturbator,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes obturbator,,,,,,,
AEDPAP,MOSQUITO,True,80917,Aedes papago,,Aedes papago,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes papago,,,,,,,
AEDPER,MOSQUITO,True,132978,Aedes pertinax,,Aedes pertinax,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,Aedes (Ochlerotatus),,,Aedes pertinax,,,,,,,
AEDPIO,MOSQUITO,True,80924,Aedes pionips,,Aedes pionips,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes pionips,,,,,,,
AEDPRO,MOSQUITO,True,80915,Aedes provocans,,Aedes provocans,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes provocans,,,,,,,
AEDPUL,MOSQUITO,True,80802,Aedes pullatus,,Aedes pullatus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes pullatus,,,,,,,
AEDPUN,MOSQUITO,True,80896,Aedes punctor,,Aedes punctor,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes punctor,,,,,,,
AEDPUN1,MOSQUITO,True,80932,Aedes punctodes,,Aedes punctodes,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes punctodes,,,,,,,
AEDPUR,MOSQUITO,True,80933,Aedes purpureipes,,Aedes purpureipes,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes purpureipes,,,,,,,
AEDRIP,MOSQUITO,True,80935,Aedes riparius,,Aedes riparius,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes riparius,,,,,,,
AEDSCA,MOSQUITO,True,80833,Aedes scapularis,,Aedes scapularis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes scapularis,,,,,,,
AEDSCH,MOSQUITO,True,80940,Aedes schizopinax,,Aedes schizopinax,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes schizopinax,,,,,,,
AEDSER,MOSQUITO,True,80898,Aedes serratus,,Aedes serratus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes serratus,,,,,,,
AEDSIE,MOSQUITO,True,80944,Aedes sierrensis,,Aedes sierrensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes sierrensis,,,,,,,
AEDSOL,MOSQUITO,True,80945,Aedes sollicitans,,Aedes sollicitans,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes sollicitans,,,,,,,
AEDSP,MOSQUITO,True,80799,Aedes,,Aedes spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,,,,,,,,
AEDSP1,MOSQUITO,True,132244,Aedini,soilGreatGroup,Aedini sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Aedini,,,,,,,,,,,,,
AEDSP2,MOSQUITO,True,132241,Aedeomyia,,Aedeomyia sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Aedomyiini,,Aedeomyia,,,,,,,,,,,
AEDSPE,MOSQUITO,True,80946,Aedes spencerii,,Aedes spencerii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes spencerii,,,,,,,
AEDSPE1,MOSQUITO,True,96190,Aedes spencerii spencerii,,Aedes spencerii spencerii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes spencerii,Aedes spencerii spencerii,,,,,,
AEDSPE2,MOSQUITO,True,96191,Aedes spencerii idahoensis,,Aedes spencerii idahoensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes spencerii,Aedes spencerii idahoensis,,,,,,
AEDSQU,MOSQUITO,True,80947,Aedes squamiger,,Aedes squamiger,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes squamiger,,,,,,,
AEDSQU1,MOSQUITO,True,132243,Aedeomyia squamipennis,,Aedeomyia squamipennis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Aedomyiini,,Aedeomyia,Aedeomyia (Aedeomyia),,,Aedeomyia squamipennis,,,,,,,
AEDSTI,MOSQUITO,True,80811,Aedes sticticus,,Aedes sticticus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes sticticus,,,,,,,
AEDSTI1,MOSQUITO,True,80840,Aedes stimulans,,Aedes stimulans,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes stimulans,,,,,,,
AEDTAE,MOSQUITO,True,80853,Aedes taeniorhynchus,,Aedes taeniorhynchus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes taeniorhynchus,,,,,,,
AEDTAH,MOSQUITO,True,80948,Aedes tahoensis,,Aedes tahoensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes tahoensis,,,,,,,
AEDTHE,MOSQUITO,True,80886,Aedes thelcter,,Aedes thelcter,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes thelcter,,,,,,,
AEDTHI,MOSQUITO,True,80949,Aedes thibaulti,,Aedes thibaulti,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes thibaulti,,,,,,,
AEDTOG,MOSQUITO,True,80950,Aedes togoi,,Aedes togoi,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes togoi,,,,,,,
AEDTOR,MOSQUITO,True,80951,Aedes tormentor,,Aedes tormentor,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes tormentor,,,,,,,
AEDTOR1,MOSQUITO,True,80823,Aedes tortilis,,Aedes tortilis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes tortilis,,,,,,,
AEDTRI,MOSQUITO,True,80953,Aedes trivittatus,,Aedes trivittatus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes trivittatus,,,,,,,
AEDTRI1,MOSQUITO,True,80952,Aedes triseriatus,,Aedes triseriatus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes triseriatus,,,,,,,
AEDVAR,MOSQUITO,True,80955,Aedes varipalpus,,Aedes varipalpus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes varipalpus,,,,,,,
AEDVEN,MOSQUITO,True,80829,Aedes ventrovittis,,Aedes ventrovittis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes ventrovittis,,,,,,,
AEDVEX,MOSQUITO,True,80858,Aedes vexans,,Aedes vexans,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes vexans,,,,,,,
AEDVEX1,MOSQUITO,True,145780,Aedes vexans vexans,,Aedes vexans vexans,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes vexans,Aedes vexans vexans,,,,,,
AEDVEX2,MOSQUITO,True,145778,Aedes vexans nipponii,,Aedes vexans nipponii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes vexans,Aedes vexans nipponii,,,,,,
AEDWAS,MOSQUITO,True,80959,Aedes washinoi,,Aedes washinoi,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes washinoi,,,,,,,
AEDZOO,MOSQUITO,True,80813,Aedes zoosophus,,Aedes zoosophus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Aedes,,,,Aedes zoosophus,,,,,,,
ANOALB,MOSQUITO,True,80961,Anopheles albimanus,,Anopheles albimanus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles albimanus,,,,,,,
ANOATR,MOSQUITO,True,80965,Anopheles atropos,,Anopheles atropos,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles atropos,,,,,,,
ANOAZT,MOSQUITO,True,132412,Anopheles aztecus,,Anopheles aztecus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,Anopheles (Anopheles),,,Anopheles aztecus,,,,,,,
ANOBAR,MOSQUITO,True,80966,Anopheles barberi,,Anopheles barberi,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles barberi,,,,,,,
ANOBRA,MOSQUITO,True,80970,Anopheles bradleyi,,Anopheles bradleyi,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles bradleyi,,,,,,,
ANOCRU,MOSQUITO,True,80971,Anopheles crucians,,Anopheles crucians,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles crucians,,,,,,,
ANODIL,MOSQUITO,True,80973,Anopheles diluvialis,,Anopheles diluvialis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles diluvialis,,,,,,,
ANOEAR,MOSQUITO,True,80974,Anopheles earlei,,Anopheles earlei,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles earlei,,,,,,,
ANOFRA,MOSQUITO,True,80976,Anopheles franciscanus,,Anopheles franciscanus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles franciscanus,,,,,,,
ANOFRE,MOSQUITO,True,80977,Anopheles freeborni,,Anopheles freeborni,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles freeborni,,,,,,,
ANOGEO,MOSQUITO,True,80978,Anopheles georgianus,,Anopheles georgianus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles georgianus,,,,,,,
ANOGRA,MOSQUITO,True,80980,Anopheles grabhamii,,Anopheles grabhamii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles grabhamii,,,,,,,
ANOHER,MOSQUITO,True,80981,Anopheles hermsi,,Anopheles hermsi,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles hermsi,,,,,,,
ANOINU,MOSQUITO,True,80982,Anopheles inundatus,,Anopheles inundatus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles inundatus,,,,,,,
ANOJUD,MOSQUITO,True,80983,Anopheles judithae,,Anopheles judithae,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles judithae,,,,,,,
ANOMAV,MOSQUITO,True,80984,Anopheles maverlius,,Anopheles maverlius,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles maverlius,,,,,,,
ANOOCC,MOSQUITO,True,80985,Anopheles occidentalis,,Anopheles occidentalis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles occidentalis,,,,,,,
ANOPER,MOSQUITO,True,80986,Anopheles perplexens,,Anopheles perplexens,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles perplexens,,,,,,,
ANOPSE,MOSQUITO,True,80967,Anopheles pseudopunctipennis,,Anopheles pseudopunctipennis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles pseudopunctipennis,,,,,,,
ANOPUN,MOSQUITO,True,80988,Anopheles punctipennis,,Anopheles punctipennis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles punctipennis,,,,,,,
ANOQUA,MOSQUITO,True,80963,Anopheles quadrimaculatus,,Anopheles quadrimaculatus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles quadrimaculatus,,,,,,,
ANOSMA,MOSQUITO,True,80989,Anopheles smaragdinus,,Anopheles smaragdinus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles smaragdinus,,,,,,,
ANOSP,MOSQUITO,True,80960,Anopheles,,Anopheles spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,,,,,,,,
ANOSP1,MOSQUITO,True,89973,Anophelinae,Species,Anophelinae spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Anophelinae,,,,,,,,,,,,,,
ANOVES,MOSQUITO,True,80994,Anopheles vestitipennis,,Anopheles vestitipennis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles vestitipennis,,,,,,,
ANOWAL,MOSQUITO,True,80995,Anopheles walkeri,,Anopheles walkeri,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Anopheles,,,,Anopheles walkeri,,,,,,,
COQPER,MOSQUITO,True,80998,Coquillettidia perturbans,,Coquillettidia perturbans,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Coquillettidia,,,,Coquillettidia perturbans,,,,,,,
COQSP,MOSQUITO,True,80997,Coquillettidia,,Coquillettidia spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Coquillettidia,,,,,,,,,,,
CULABO,MOSQUITO,True,81001,Culex abominator,,Culex abominator,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex abominator,,,,,,,
CULALA,MOSQUITO,True,81262,Culiseta alaskaensis,,Culiseta alaskaensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culiseta,,,,Culiseta alaskaensis,,,,,,,
CULALA1,MOSQUITO,True,141803,Culiseta alaskaensis alaskaensis,,Culiseta alaskaensis alaskaensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culiseta,,,,Culiseta alaskaensis,Culiseta alaskaensis alaskaensis,,,,,,
CULANI,MOSQUITO,True,81021,Culex anips,,Culex anips,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex anips,,,,,,,
CULANT,MOSQUITO,True,101023,Culex antillummagnorum,,Culex antillummagnorum,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex antillummagnorum,,,,,,,
CULAPI,MOSQUITO,True,81024,Culex apicalis,,Culex apicalis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex apicalis,,,,,,,
CULARI,MOSQUITO,True,81026,Culex arizonensis,,Culex arizonensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex arizonensis,,,,,,,
CULATR,MOSQUITO,True,81007,Culex atratus,,Culex atratus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex atratus,,,,,,,
CULBAB,MOSQUITO,True,132982,Culex babahoyensis,,Culex babahoyensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,Culex (Carrollia),,,Culex babahoyensis,,,,,,,
CULBAH,MOSQUITO,True,81036,Culex bahamensis,,Culex bahamensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex bahamensis,,,,,,,
CULBIS,MOSQUITO,True,81044,Culex biscaynensis,,Culex biscaynensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex biscaynensis,,,,,,,
CULBOH,MOSQUITO,True,81045,Culex boharti,,Culex boharti,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex boharti,,,,,,,
CULCAR,MOSQUITO,True,81058,Culex carcinophilus,,Culex carcinophilus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex carcinophilus,,,,,,,
CULCED,MOSQUITO,True,81061,Culex cedecei,,Culex cedecei,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex cedecei,,,,,,,
CULCHI,MOSQUITO,True,81062,Culex chidesteri,,Culex chidesteri,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex chidesteri,,,,,,,
CULCON3,MOSQUITO,True,132984,Culex conservator,,Culex conservator,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,Culex (Anoedioporpa),,,Culex conservator,,,,,,,
CULCOR,MOSQUITO,True,81073,Culex coronator,,Culex coronator,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex coronator,,,,,,,
CULDEC,MOSQUITO,True,81082,Culex declarator,,Culex declarator,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex declarator,,,,,,,
CULELE,MOSQUITO,True,81046,Culex elevator,,Culex elevator,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex elevator,,,,,,,
CULERR,MOSQUITO,True,81083,Culex erraticus,,Culex erraticus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex erraticus,,,,,,,
CULERY,MOSQUITO,True,81034,Culex erythrothorax,,Culex erythrothorax,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex erythrothorax,,,,,,,
CULHAB,MOSQUITO,True,81096,Culex habilitator,,Culex habilitator,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex habilitator,,,,,,,
CULIMP,MOSQUITO,True,81003,Culiseta impatiens,,Culiseta impatiens,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culiseta,,,,Culiseta impatiens,,,,,,,
CULINC,MOSQUITO,True,81265,Culiseta incidens,,Culiseta incidens,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culiseta,,,,Culiseta incidens,,,,,,,
CULINH,MOSQUITO,True,81124,Culex inhibitator,,Culex inhibitator,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex inhibitator,,,,,,,
CULINO,MOSQUITO,True,81144,Culiseta inornata,,Culiseta inornata,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culiseta,,,,Culiseta inornata,,,,,,,
CULINT,MOSQUITO,True,81127,Culex interrogator,,Culex interrogator,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex interrogator,,,,,,,
CULIOL,MOSQUITO,True,81129,Culex iolambdis,,Culex iolambdis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex iolambdis,,,,,,,
CULJAN,MOSQUITO,True,81130,Culex janitor,,Culex janitor,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex janitor,,,,,,,
CULLAT1,MOSQUITO,True,132905,Culex latisquama,,Culex latisquama,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,Culex (Tinolestes),,,Culex latisquama,,,,,,,
CULMEL,MOSQUITO,True,81267,Culiseta melanura,,Culiseta melanura,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culiseta,,,,Culiseta melanura,,,,,,,
CULMIN,MOSQUITO,True,81268,Culiseta minnesotae,,Culiseta minnesotae,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culiseta,,,,Culiseta minnesotae,,,,,,,
CULMIN1,MOSQUITO,True,81153,Culex minor,,Culex minor,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex minor,,,,,,,
CULMOL1,MOSQUITO,True,132907,Culex mollis,,Culex mollis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,Culex (Culex),,,Culex mollis,,,,,,,
CULMOR,MOSQUITO,True,81052,Culiseta morsitans,,Culiseta morsitans,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culiseta,,,,Culiseta morsitans,,,,,,,
CULMUL,MOSQUITO,True,81159,Culex mulrennani,,Culex mulrennani,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex mulrennani,,,,,,,
CULNIG,MOSQUITO,True,81032,Culex nigripalpus,,Culex nigripalpus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex nigripalpus,,,,,,,
CULNIG1,MOSQUITO,True,81164,Culex niger,,Culex niger,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex niger,,,,,,,
CULPAL3,MOSQUITO,True,81175,Culex pallipes,,Culex pallipes,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex pallipes,,,,,,,
CULPAR,MOSQUITO,True,81263,Culiseta particeps,,Culiseta particeps,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culiseta,,,,Culiseta particeps,,,,,,,
