neon_taxonID,neon_lookup_group,is_biorepo_mapped,biorepo_tid,scientificName_biorepo,taxonRank_biorepo,verbatimScientificName_biorepo_map,biorepo_organism,biorepo_kingdom,biorepo_subkingdom,biorepo_division,biorepo_subdivision,biorepo_superclass,biorepo_class,biorepo_subclass,biorepo_order,biorepo_suborder,biorepo_superfamily,biorepo_family,biorepo_subfamily,biorepo_tribe,biorepo_subtribe,biorepo_genus,biorepo_subgenus,biorepo_section,biorepo_subsection,biorepo_species,biorepo_subspecies,biorepo_variety,biorepo_subvariety,biorepo_form,biorepo_subform,biorepo_cultivated,biorepo_complex/group
JANCEN,MOSQUITO,True,81290,Janthinosoma centrale,,Janthinosoma centrale,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Janthinosoma,,,,Janthinosoma centrale,,,,,,,
JANCOF,MOSQUITO,True,81292,Janthinosoma coffini,,Janthinosoma coffini,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Janthinosoma,,,,Janthinosoma coffini,,,,,,,
JANCOL,MOSQUITO,True,86081,Janthinosoma columbiae,,Janthinosoma columbiae,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Janthinosoma,,,,Janthinosoma columbiae,,,,,,,
JANECH,MOSQUITO,True,81293,Janthinosoma echinata,,Janthinosoma echinata,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Janthinosoma,,,,Janthinosoma echinata,,,,,,,
JANFLO,MOSQUITO,True,81295,Janthinosoma floridense,,Janthinosoma floridense,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Janthinosoma,,,,Janthinosoma floridense,,,,,,,
JANJAM,MOSQUITO,True,81296,Janthinosoma jamaicensis,,Janthinosoma jamaicensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Janthinosoma,,,,Janthinosoma jamaicensis,,,,,,,
JANJOH,MOSQUITO,True,86082,Janthinosoma johnstonii,,Janthinosoma johnstonii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Janthinosoma,,,,Janthinosoma johnstonii,,,,,,,
JANSCH,MOSQUITO,True,81297,Janthinosoma schwarzi,,Janthinosoma schwarzi,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Janthinosoma,,,,Janthinosoma schwarzi,,,,,,,
JANTER,MOSQUITO,True,81298,Janthinosoma terminalis,,Janthinosoma terminalis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Janthinosoma,,,,Janthinosoma terminalis,,,,,,,
JANTEX,MOSQUITO,True,81299,Janthinosoma texanum,,Janthinosoma texanum,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Janthinosoma,,,,Janthinosoma texanum,,,,,,,
JANTOL,MOSQUITO,True,81300,Janthinosoma toltecum,,Janthinosoma toltecum,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Janthinosoma,,,,Janthinosoma toltecum,,,,,,,
JANVAN,MOSQUITO,True,81301,Janthinosoma vanhalli,,Janthinosoma vanhalli,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Janthinosoma,,,,Janthinosoma vanhalli,,,,,,,
MANDYA,MOSQUITO,True,81303,Mansonia dyari,,Mansonia dyari,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Mansonia,,,,Mansonia dyari,,,,,,,
MANFLA,MOSQUITO,True,81304,Mansonia flaveola,,Mansonia flaveola,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Mansonia,,,,Mansonia flaveola,,,,,,,
MANSP,MOSQUITO,True,81302,Mansonia,,Mansonia spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Mansonia,,,,,,,,,,,
MANSP1,MOSQUITO,True,134018,Mansoniini,soilGreatGroup,Mansoniini sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Mansoniini,,,,,,,,,,,,,
MANSPP,MOSQUITO,True,81302,Mansonia,,Mansonia sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Mansonia,,,,,,,,,,,
MANSPP1,MOSQUITO,True,134018,Mansoniini,soilGreatGroup,Mansoniini spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Mansoniini,,,,,,,,,,,,,
MANTIT,MOSQUITO,True,81305,Mansonia titillans,,Mansonia titillans,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Mansonia,,,,Mansonia titillans,,,,,,,
MEGGIL,MOSQUITO,True,81310,Megarhinus gilesii,,Megarhinus gilesii,Organism,Animalia,,Arthropoda,,,Insecta,,Coleoptera,,Curculionoidea,Curculionidae,,,,Megarhinus,,,,Megarhinus gilesii,,,,,,,
MEGIMM,MOSQUITO,True,81307,Megarhina immiericors,,Megarhina immiericors,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Megarhina,,,,Megarhina immiericors,,,,,,,
MEGSIK,MOSQUITO,True,81308,Megarhina sikkimensis,,Megarhina sikkimensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Megarhina,,,,Megarhina sikkimensis,,,,,,,
MIMELE,MOSQUITO,True,134120,Mimomyia elegans,,Mimomyia elegans,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Ficalbiini,,Mimomyia,Mimomyia (Etorleptiomyia),,,Mimomyia elegans,,,,,,,
MIMPUL,MOSQUITO,True,81312,Mimeteomyia pulcherrima,,Mimeteomyia pulcherrima,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Mimeteomyia,,,,Mimeteomyia pulcherrima,,,,,,,
MOCCUB,MOSQUITO,True,81314,Mochlostyrax cubensis,,Mochlostyrax cubensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Mochlostyrax,,,,Mochlostyrax cubensis,,,,,,,
MOCERR,MOSQUITO,True,86083,Mochlostyrax erraticus,,Mochlostyrax erraticus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Mochlostyrax,,,,Mochlostyrax erraticus,,,,,,,
MOCFLO,MOSQUITO,True,81315,Mochlostyrax floridanus,,Mochlostyrax floridanus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Mochlostyrax,,,,Mochlostyrax floridanus,,,,,,,
MOCJAM,MOSQUITO,True,81316,Mochlostyrax jamaicensis,,Mochlostyrax jamaicensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Mochlostyrax,,,,Mochlostyrax jamaicensis,,,,,,,
MOCPIL,MOSQUITO,True,86084,Mochlostyrax pilosus,,Mochlostyrax pilosus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Mochlostyrax,,,,Mochlostyrax pilosus,,,,,,,
OCHCAN,MOSQUITO,True,89971,Ochlerotatus canadensis canadensis,,Ochlerotatus canadensis canadensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Ochlerotatus,,,,Ochlerotatus canadensis,Ochlerotatus canadensis canadensis,,,,,,
OCHCON,MOSQUITO,True,81318,Ochlerotatus confirmatus,,Ochlerotatus confirmatus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Ochlerotatus,,,,Ochlerotatus confirmatus,,,,,,,
OCHGRO,MOSQUITO,True,86085,Ochlerotatus grossbecki,,Ochlerotatus grossbecki,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Ochlerotatus,,,,Ochlerotatus grossbecki,,,,,,,
OCHLES,MOSQUITO,True,81319,Ochlerotatus lesnei,,Ochlerotatus lesnei,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Ochlerotatus,,,,Ochlerotatus lesnei,,,,,,,
OCHPAL,MOSQUITO,True,81320,Ochlerotatus palmeni,,Ochlerotatus palmeni,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Ochlerotatus,,,,Ochlerotatus palmeni,,,,,,,
OCHSP,MOSQUITO,True,81317,Ochlerotatus,,Ochlerotatus spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Ochlerotatus,,,,,,,,,,,
OCHSPE,MOSQUITO,True,89972,Ochlerotatus spencerii idahoensis,,Ochlerotatus spencerii idahoensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Ochlerotatus,,,,Ochlerotatus spencerii,Ochlerotatus spencerii idahoensis,,,,,,
OCHSPP,MOSQUITO,True,81317,Ochlerotatus,,Ochlerotatus sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Ochlerotatus,,,,,,,,,,,
ORTALB,MOSQUITO,True,81322,Orthopodomyia alba,,Orthopodomyia alba,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Orthopodomyia,,,,Orthopodomyia alba,,,,,,,
ORTCAL,MOSQUITO,True,81324,Orthopodomyia californica,,Orthopodomyia californica,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Orthopodomyia,,,,Orthopodomyia californica,,,,,,,
ORTKUM,MOSQUITO,True,81325,Orthopodomyia kummi,,Orthopodomyia kummi,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Orthopodomyia,,,,Orthopodomyia kummi,,,,,,,
ORTSIG,MOSQUITO,True,81323,Orthopodomyia signifera,,Orthopodomyia signifera,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Orthopodomyia,,,,Orthopodomyia signifera,,,,,,,
ORTSP,MOSQUITO,True,81321,Orthopodomyia,,Orthopodomyia spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Orthopodomyia,,,,,,,,,,,
ORTSP1,MOSQUITO,True,134528,Orthopodomyiini,soilGreatGroup,Orthopodomyiini sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Orthopodomyiini,,,,,,,,,,,,,
ORTSPP,MOSQUITO,True,81321,Orthopodomyia,,Orthopodomyia sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Orthopodomyia,,,,,,,,,,,
ORTSPP1,MOSQUITO,True,134528,Orthopodomyiini,soilGreatGroup,Orthopodomyiini spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Orthopodomyiini,,,,,,,,,,,,,
PROARG,MOSQUITO,True,81327,Proterorhynchus argentinus,,Proterorhynchus argentinus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Proterorhynchus,,,,Proterorhynchus argentinus,,,,,,,
PSOBOS,MOSQUITO,True,81328,Psorophora boscii,,Psorophora boscii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora boscii,,,,,,,
PSOCIL,MOSQUITO,True,81071,Psorophora ciliata,,Psorophora ciliata,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora ciliata,,,,,,,
PSOCOL,MOSQUITO,True,81294,Psorophora columbiae,,Psorophora columbiae,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora columbiae,,,,,,,
PSOCON,MOSQUITO,True,108888,Psorophora confinnis,,Psorophora confinnis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora confinnis,,,,,,,
PSOCTI,MOSQUITO,True,81329,Psorophora ctites,,Psorophora ctites,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora ctites,,,,,,,
PSOCYA,MOSQUITO,True,81330,Psorophora cyanescens,,Psorophora cyanescens,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora cyanescens,,,,,,,
PSODIS,MOSQUITO,True,81331,Psorophora discolor,,Psorophora discolor,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora discolor,,,,,,,
PSOFER,MOSQUITO,True,80920,Psorophora ferox,,Psorophora ferox,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora ferox,,,,,,,
PSOHOR,MOSQUITO,True,81332,Psorophora horrida,,Psorophora horrida,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora horrida,,,,,,,
PSOHOW,MOSQUITO,True,81333,Psorophora howardii,,Psorophora howardii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora howardii,,,,,,,
PSOINF,MOSQUITO,True,134866,Psorophora infinis,,Psorophora infinis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,Psorophora (Grabhamia),,,Psorophora infinis,,,,,,,
PSOINS,MOSQUITO,True,148787,Psorophora insularius,,Psorophora insularius,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora insularius,,,,,,,
PSOJAM,MOSQUITO,True,81334,Psorophora jamaicensis,,Psorophora jamaicensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora jamaicensis,,,,,,,
PSOJOH,MOSQUITO,True,81291,Psorophora johnstonii,,Psorophora johnstonii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora johnstonii,,,,,,,
PSOLON,MOSQUITO,True,81335,Psorophora longipalpus,,Psorophora longipalpus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora longipalpus,,,,,,,
PSOLON1,MOSQUITO,True,81336,Psorophora longipalpis,,Psorophora longipalpis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora longipalpis,,,,,,,
PSOLYN,MOSQUITO,True,81337,Psorophora lynchi,,Psorophora lynchi,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora lynchi,,,,,,,
PSOMAT,MOSQUITO,True,81338,Psorophora mathesoni,,Psorophora mathesoni,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora mathesoni,,,,,,,
PSOMEX,MOSQUITO,True,81339,Psorophora mexicana,,Psorophora mexicana,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora mexicana,,,,,,,
PSOPUR,MOSQUITO,True,81340,Psorophora purpurascens,,Psorophora purpurascens,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora purpurascens,,,,,,,
PSOPYG,MOSQUITO,True,81160,Psorophora pygmaea,,Psorophora pygmaea,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora pygmaea,,,,,,,
PSOSIG,MOSQUITO,True,81341,Psorophora signipennis,,Psorophora signipennis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora signipennis,,,,,,,
PSOSIM,MOSQUITO,True,81342,Psorophora simplex,,Psorophora simplex,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora simplex,,,,,,,
PSOSP,MOSQUITO,True,80870,Psorophora,,Psorophora spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,,,,,,,,
PSOSPP,MOSQUITO,True,80870,Psorophora,,Psorophora sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,,,,,,,,
PSOTOL,MOSQUITO,True,148788,Psorophora tolteca,,Psorophora tolteca,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora tolteca,,,,,,,
PSOTOV,MOSQUITO,True,81343,Psorophora tovari,,Psorophora tovari,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora tovari,,,,,,,
PSOVAR,MOSQUITO,True,134868,Psorophora varipes,,Psorophora varipes,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,Psorophora (Janthinosoma),,,Psorophora varipes,,,,,,,
PSOVIR,MOSQUITO,True,81344,Psorophora virescens,,Psorophora virescens,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Psorophora,,,,Psorophora virescens,,,,,,,
SABSP,MOSQUITO,True,89976,Sabethini,soilGreatGroup,Sabethini spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Sabethini,,,,,,,,,,,,,
SABSPP,MOSQUITO,True,89976,Sabethini,soilGreatGroup,Sabethini sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Sabethini,,,,,,,,,,,,,
STEATR,MOSQUITO,True,81346,Stegomyia atritarsis,,Stegomyia atritarsis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Stegomyia,,,,Stegomyia atritarsis,,,,,,,
STECAN,MOSQUITO,True,81347,Stegomyia canariensis,,Stegomyia canariensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Stegomyia,,,,Stegomyia canariensis,,,,,,,
STELUC,MOSQUITO,True,81348,Stegomyia luciensis,,Stegomyia luciensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Stegomyia,,,,Stegomyia luciensis,,,,,,,
STENIG,MOSQUITO,True,81349,Stegomyia nigeria,,Stegomyia nigeria,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Stegomyia,,,,Stegomyia nigeria,,,,,,,
STENIG1,MOSQUITO,True,81350,Stegomyia nigritia,,Stegomyia nigritia,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Stegomyia,,,,Stegomyia nigritia,,,,,,,
STEQUA,MOSQUITO,True,81351,Stegomyia quasinigritia,,Stegomyia quasinigritia,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Stegomyia,,,,Stegomyia quasinigritia,,,,,,,
STEQUE,MOSQUITO,True,81352,Stegomyia queenslandensis,,Stegomyia queenslandensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Stegomyia,,,,Stegomyia queenslandensis,,,,,,,
STESAM,MOSQUITO,True,81353,Stegomyia samarensis,,Stegomyia samarensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Stegomyia,,,,Stegomyia samarensis,,,,,,,
TAEANT,MOSQUITO,True,81355,Taeniorhynchus antiguae,,Taeniorhynchus antiguae,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Taeniorhynchus,,,,Taeniorhynchus antiguae,,,,,,,
TAESIE,MOSQUITO,True,86086,Taeniorhynchus sierrensis,,Taeniorhynchus sierrensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Taeniorhynchus,,,,Taeniorhynchus sierrensis,,,,,,,
TAESIG,MOSQUITO,True,86087,Taeniorhynchus signipennis,,Taeniorhynchus signipennis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Taeniorhynchus,,,,Taeniorhynchus signipennis,,,,,,,
TAEWAL,MOSQUITO,True,81356,Taeniorhynchus walsinghamii,,Taeniorhynchus walsinghamii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Taeniorhynchus,,,,Taeniorhynchus walsinghamii,,,,,,,
THEALA,MOSQUITO,True,86088,Theobaldia alaskaensis,,Theobaldia alaskaensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Theobaldia,,,,Theobaldia alaskaensis,,,,,,,
THEARC,MOSQUITO,True,81358,Theobaldia arctica,,Theobaldia arctica,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Theobaldia,,,,Theobaldia arctica,,,,,,,
TOXAMB,MOSQUITO,True,81225,Toxorhynchites amboinensis,,Toxorhynchites amboinensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,Toxorhynchites amboinensis,,,,,,,
